OrderID,ProductName,OrderDate,Cutomer Name,Customer Country,Customer City,Sales Quantity,Sales Price,Title Last and First Name
10637,Gnocchi di nonna Alice,2019-8-20 3:0,Queen Cozinha,Brazil,Sao Paulo,60,38,Sales Representative#Suyama#Michael
10638,Rogede sild,2019-8-20 7:48,LINO-Delicateses,Venezuela,I. de Margarita,20,9.5,Sales Representative#Leverling#Janet
10638,Louisiana Fiery Hot Pepper Sauce,2019-8-20 23:0,LINO-Delicateses,Venezuela,I. de Margarita,21,21.05,Sales Representative#Leverling#Janet
10638,Mozzarella di Giovanni,2019-8-20 23:12,LINO-Delicateses,Venezuela,I. de Margarita,60,34.8,Sales Representative#Leverling#Janet
10639,Carnarvon Tigers,2019-8-21 6:48,Sant? Gourmet,Norway,Stavern,8,62.5,Sales Representative#King#Robert
10640,Gudbrandsdalsost,2019-8-22 3:36,Die Wandernde Kuh,Germany,Stuttgart,20,36,Sales Representative#Peacock#Margaret
10640,Outback Lager,2019-8-22 18:0,Die Wandernde Kuh,Germany,Stuttgart,15,15,Sales Representative#Peacock#Margaret
10641,Chang,2019-8-22 11:48,HILARION-Abastos,Venezuela,San Crist?bal,50,19,Sales Representative#Peacock#Margaret
10641,Boston Crab Meat,2019-8-23 23:0,HILARION-Abastos,Venezuela,San Crist?bal,60,18.4,Sales Representative#Peacock#Margaret
10642,Sir Rodney's Scones,2019-8-23 16:0,Simons bistro,Denmark,Kobenhavn,30,10,Sales Representative#King#Robert
10642,Sirop d'?rable,2019-8-22 17:36,Simons bistro,Denmark,Kobenhavn,20,28.5,Sales Representative#King#Robert
10643,R?ssle Sauerkraut,2019-8-26 2:0,Alfreds Futterkiste,Germany,Berlin,15,45.6,Sales Representative#Suyama#Michael
10643,Chartreuse verte,2019-8-25 8:12,Alfreds Futterkiste,Germany,Berlin,21,18,Sales Representative#Suyama#Michael
10643,Spegesild,2019-8-26 8:36,Alfreds Futterkiste,Germany,Berlin,2,12,Sales Representative#Suyama#Michael
10644,Carnarvon Tigers,2019-8-26 0:24,Wellington Importadora,Brazil,Resende,4,62.5,Sales Representative#Leverling#Janet
10644,Ipoh Coffee,2019-8-25 11:0,Wellington Importadora,Brazil,Resende,20,46,Sales Representative#Leverling#Janet
10644,Spegesild,2019-8-25 10:36,Wellington Importadora,Brazil,Resende,21,12,Sales Representative#Leverling#Janet
10645,Carnarvon Tigers,2019-8-26 19:36,Hanari Carnes,Brazil,Rio de Janeiro,20,62.5,Sales Representative#Peacock#Margaret
10645,Inlagd Sill,2019-8-27 16:24,Hanari Carnes,Brazil,Rio de Janeiro,15,19,Sales Representative#Peacock#Margaret
10646,Chai,2019-8-28 2:36,Hungry Owl All-Night Grocers,Ireland,Cork,15,18,Sales Representative#Dodsworth#Anne
10646,Ikura,2019-8-28 20:48,Hungry Owl All-Night Grocers,Ireland,Cork,18,31,Sales Representative#Dodsworth#Anne
10646,Flotemysost,2019-8-28 3:0,Hungry Owl All-Night Grocers,Ireland,Cork,30,21.5,Sales Representative#Dodsworth#Anne
10646,Original Frankfurter gr?ne So?e,2019-8-28 17:48,Hungry Owl All-Night Grocers,Ireland,Cork,35,13,Sales Representative#Dodsworth#Anne
10647,Teatime Chocolate Biscuits,2019-8-27 16:12,Que Del?cia,Brazil,Rio de Janeiro,30,9.2,Sales Representative#Peacock#Margaret
10647,Chartreuse verte,2019-8-27 15:48,Que Del?cia,Brazil,Rio de Janeiro,20,18,Sales Representative#Peacock#Margaret
10648,Gustaf's Kn?ckebr?d,2019-8-28 22:24,Ricardo Adocicados,Brazil,Rio de Janeiro,15,21,Sales Manager#Buchanan#Steven
10648,Guaran? Fant?stica,2019-8-29 9:12,Ricardo Adocicados,Brazil,Rio de Janeiro,15,4.5,Sales Manager#Buchanan#Steven
10649,R?ssle Sauerkraut,2019-8-29 11:12,Maison Dewey,Belgium,Bruxelles,20,45.6,Sales Manager#Buchanan#Steven
10649,Mozzarella di Giovanni,2019-8-28 20:48,Maison Dewey,Belgium,Bruxelles,15,34.8,Sales Manager#Buchanan#Steven
10650,Nord-Ost Matjeshering,2019-8-30 9:12,Familia Arquibaldo,Brazil,Sao Paulo,30,25.89,Sales Manager#Buchanan#Steven
10650,Perth Pasties,2019-8-30 3:24,Familia Arquibaldo,Brazil,Sao Paulo,25,32.8,Sales Manager#Buchanan#Steven
10650,Tourti?re,2019-8-30 7:48,Familia Arquibaldo,Brazil,Sao Paulo,30,7.45,Sales Manager#Buchanan#Steven
10651,Teatime Chocolate Biscuits,2019-9-2 4:24,Die Wandernde Kuh,Germany,Stuttgart,12,9.2,Inside Sales Coordinator#Callahan#Laura
10651,Gustaf's Kn?ckebr?d,2019-9-2 13:36,Die Wandernde Kuh,Germany,Stuttgart,20,21,Inside Sales Coordinator#Callahan#Laura
10652,Nord-Ost Matjeshering,2019-9-2 6:12,Gourmet Lanchonetes,Brazil,Campinas,2,25.89,Sales Representative#Peacock#Margaret
10652,Singaporean Hokkien Fried Mee,2019-9-2 1:12,Gourmet Lanchonetes,Brazil,Campinas,20,14,Sales Representative#Peacock#Margaret
10653,Pavlova,2019-9-3 3:36,Frankenversand,Germany,M?nchen,30,17.45,Sales Representative#Davolio#Nancy
10653,Camembert Pierrot,2019-9-2 18:0,Frankenversand,Germany,M?nchen,20,34,Sales Representative#Davolio#Nancy
10654,Chef Anton's Cajun Seasoning,2019-9-3 16:48,Berglunds snabbk?p,Sweden,Lule?,12,22,Sales Manager#Buchanan#Steven
10654,Chartreuse verte,2019-9-3 2:36,Berglunds snabbk?p,Sweden,Lule?,20,18,Sales Manager#Buchanan#Steven
10654,Tourti?re,2019-9-3 16:48,Berglunds snabbk?p,Sweden,Lule?,6,7.45,Sales Manager#Buchanan#Steven
10655,Jack's New England Clam Chowder,2019-9-3 11:48,Reggiani Caseifici,Italy,Reggio Emilia,20,9.65,Sales Representative#Davolio#Nancy
10656,Tofu,2019-9-5 7:0,Great Lakes Food Market,USA,Eugene,3,23.25,Sales Representative#Suyama#Michael
10656,Gula Malacca,2019-9-5 7:48,Great Lakes Food Market,USA,Eugene,28,19.45,Sales Representative#Suyama#Michael
10656,Zaanse koeken,2019-9-5 1:0,Great Lakes Food Market,USA,Eugene,6,9.5,Sales Representative#Suyama#Michael
10657,Genen Shouyu,2019-9-5 14:48,Save-a-lot Markets,USA,Boise,50,15.5,"Vice President, Sales#Fuller#Andrew"
10657,Jack's New England Clam Chowder,2019-9-5 20:24,Save-a-lot Markets,USA,Boise,24,9.65,"Vice President, Sales#Fuller#Andrew"
10657,Spegesild,2019-9-5 7:48,Save-a-lot Markets,USA,Boise,45,12,"Vice President, Sales#Fuller#Andrew"
10657,Zaanse koeken,2019-9-4 13:0,Save-a-lot Markets,USA,Boise,10,9.5,"Vice President, Sales#Fuller#Andrew"
10657,Gnocchi di nonna Alice,2019-9-4 15:24,Save-a-lot Markets,USA,Boise,45,38,"Vice President, Sales#Fuller#Andrew"
10657,Camembert Pierrot,2019-9-4 5:48,Save-a-lot Markets,USA,Boise,30,34,"Vice President, Sales#Fuller#Andrew"
10658,Sir Rodney's Scones,2019-9-6 3:12,QUICK-Stop,Germany,Cunewalde,60,10,Sales Representative#Peacock#Margaret
10658,Boston Crab Meat,2019-9-5 9:36,QUICK-Stop,Germany,Cunewalde,70,18.4,Sales Representative#Peacock#Margaret
10658,Camembert Pierrot,2019-9-5 23:12,QUICK-Stop,Germany,Cunewalde,55,34,Sales Representative#Peacock#Margaret
10658,Original Frankfurter gr?ne So?e,2019-9-6 1:48,QUICK-Stop,Germany,Cunewalde,70,13,Sales Representative#Peacock#Margaret
10659,Gorgonzola Telino,2019-9-6 21:12,Queen Cozinha,Brazil,Sao Paulo,20,12.5,Sales Representative#King#Robert
10659,Boston Crab Meat,2019-9-5 21:48,Queen Cozinha,Brazil,Sao Paulo,24,18.4,Sales Representative#King#Robert
10659,Outback Lager,2019-9-6 6:36,Queen Cozinha,Brazil,Sao Paulo,40,15,Sales Representative#King#Robert
10660,Sir Rodney's Marmalade,2019-9-9 10:12,Hungry Coyote Import Store,USA,Elgin,21,81,Inside Sales Coordinator#Callahan#Laura
10661,Chartreuse verte,2019-9-10 1:36,Hungry Owl All-Night Grocers,Ireland,Cork,3,18,Sales Representative#King#Robert
10661,Escargots de Bourgogne,2019-9-9 6:48,Hungry Owl All-Night Grocers,Ireland,Cork,49,13.25,Sales Representative#King#Robert
10662,Scottish Longbreads,2019-9-10 11:24,Lonesome Pine Restaurant,USA,Portland,10,12.5,Sales Representative#Leverling#Janet
10663,Boston Crab Meat,2019-9-11 1:36,Bon app',France,Marseille,30,18.4,"Vice President, Sales#Fuller#Andrew"
10663,Singaporean Hokkien Fried Mee,2019-9-11 8:0,Bon app',France,Marseille,30,14,"Vice President, Sales#Fuller#Andrew"
10663,Manjimup Dried Apples,2019-9-10 20:48,Bon app',France,Marseille,20,53,"Vice President, Sales#Fuller#Andrew"
10664,Ikura,2019-9-10 15:0,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,24,31,Sales Representative#Davolio#Nancy
10664,Gnocchi di nonna Alice,2019-9-11 0:0,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,12,38,Sales Representative#Davolio#Nancy
10664,Louisiana Fiery Hot Pepper Sauce,2019-9-11 7:12,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,15,21.05,Sales Representative#Davolio#Nancy
10665,Manjimup Dried Apples,2019-9-12 3:24,Lonesome Pine Restaurant,USA,Portland,20,53,Sales Representative#Davolio#Nancy
10665,Raclette Courdavault,2019-9-11 23:24,Lonesome Pine Restaurant,USA,Portland,1,55,Sales Representative#Davolio#Nancy
10665,Lakkalik??ri,2019-9-12 17:12,Lonesome Pine Restaurant,USA,Portland,10,18,Sales Representative#Davolio#Nancy
10666,Th?ringer Rostbratwurst,2019-9-13 2:36,Richter Supermarkt,Switzerland,Gen?ve,36,123.79,Sales Representative#King#Robert
10666,Louisiana Fiery Hot Pepper Sauce,2019-9-12 21:24,Richter Supermarkt,Switzerland,Gen?ve,10,21.05,Sales Representative#King#Robert
10667,Gudbrandsdalsost,2019-9-13 15:48,Ernst Handel,Austria,Graz,45,36,Sales Representative#King#Robert
10667,Flotemysost,2019-9-13 4:12,Ernst Handel,Austria,Graz,14,21.5,Sales Representative#King#Robert
10668,Gorgonzola Telino,2019-9-16 9:36,Die Wandernde Kuh,Germany,Stuttgart,8,12.5,Sales Representative#Davolio#Nancy
10668,P?t? chinois,2019-9-16 3:0,Die Wandernde Kuh,Germany,Stuttgart,4,24,Sales Representative#Davolio#Nancy
10668,Wimmers gute Semmelkn?del,2019-9-16 14:0,Die Wandernde Kuh,Germany,Stuttgart,15,33.25,Sales Representative#Davolio#Nancy
10669,Inlagd Sill,2019-9-15 18:36,Simons bistro,Denmark,Kobenhavn,30,19,"Vice President, Sales#Fuller#Andrew"
10670,Tunnbr?d,2019-9-16 12:0,Frankenversand,Germany,M?nchen,32,9,Sales Representative#Peacock#Margaret
10670,Spegesild,2019-9-17 4:0,Frankenversand,Germany,M?nchen,60,12,Sales Representative#Peacock#Margaret
10670,Laughing Lumberjack Lager,2019-9-17 22:0,Frankenversand,Germany,M?nchen,25,14,Sales Representative#Peacock#Margaret
10670,R?d Kaviar,2019-9-17 2:0,Frankenversand,Germany,M?nchen,50,15,Sales Representative#Peacock#Margaret
10670,Rh?nbr?u Klosterbier,2019-9-17 4:24,Frankenversand,Germany,M?nchen,25,7.75,Sales Representative#Peacock#Margaret
10671,Pavlova,2019-9-17 16:12,France restauration,France,Nantes,10,17.45,Sales Representative#Davolio#Nancy
10671,Tarte au sucre,2019-9-17 17:48,France restauration,France,Nantes,10,49.3,Sales Representative#Davolio#Nancy
10671,Louisiana Fiery Hot Pepper Sauce,2019-9-17 19:24,France restauration,France,Nantes,12,21.05,Sales Representative#Davolio#Nancy
10672,C?te de Blaye,2019-9-18 7:24,Berglunds snabbk?p,Sweden,Lule?,15,263.5,Sales Representative#Dodsworth#Anne
10672,Flotemysost,2019-9-18 15:48,Berglunds snabbk?p,Sweden,Lule?,12,21.5,Sales Representative#Dodsworth#Anne
10673,Pavlova,2019-9-18 8:12,Wilman Kala,Finland,Helsinki,3,17.45,"Vice President, Sales#Fuller#Andrew"
10673,Singaporean Hokkien Fried Mee,2019-9-19 10:0,Wilman Kala,Finland,Helsinki,6,14,"Vice President, Sales#Fuller#Andrew"
10673,Ipoh Coffee,2019-9-18 7:36,Wilman Kala,Finland,Helsinki,6,46,"Vice President, Sales#Fuller#Andrew"
10674,Tunnbr?d,2019-9-18 13:36,Island Trading,UK,Cowes,5,9,Sales Representative#Peacock#Margaret
10675,Tofu,2019-9-20 6:24,Frankenversand,Germany,M?nchen,30,23.25,Sales Manager#Buchanan#Steven
10675,Perth Pasties,2019-9-19 14:24,Frankenversand,Germany,M?nchen,10,32.8,Sales Manager#Buchanan#Steven
10675,Escargots de Bourgogne,2019-9-20 9:36,Frankenversand,Germany,M?nchen,30,13.25,Sales Manager#Buchanan#Steven
10676,Ikura,2019-9-23 11:48,Tortuga Restaurante,Mexico,M?xico D.F.,2,31,"Vice President, Sales#Fuller#Andrew"
10676,Teatime Chocolate Biscuits,2019-9-23 2:0,Tortuga Restaurante,Mexico,M?xico D.F.,7,9.2,"Vice President, Sales#Fuller#Andrew"
10676,Gula Malacca,2019-9-22 16:36,Tortuga Restaurante,Mexico,M?xico D.F.,21,19.45,"Vice President, Sales#Fuller#Andrew"
10677,Gumb?r Gummib?rchen,2019-9-23 3:0,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,30,31.23,Sales Representative#Davolio#Nancy
10677,Geitost,2019-9-23 3:36,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,8,2.5,Sales Representative#Davolio#Nancy
10678,Queso Manchego La Pastora,2019-9-24 9:0,Save-a-lot Markets,USA,Boise,100,38,Sales Representative#King#Robert
10678,Geitost,2019-9-24 0:12,Save-a-lot Markets,USA,Boise,30,2.5,Sales Representative#King#Robert
10678,Jack's New England Clam Chowder,2019-9-23 20:12,Save-a-lot Markets,USA,Boise,120,9.65,Sales Representative#King#Robert
10678,Tourti?re,2019-9-24 1:0,Save-a-lot Markets,USA,Boise,30,7.45,Sales Representative#King#Robert
10679,Raclette Courdavault,2019-9-23 17:12,Blondesddsl p?re et fils,France,Strasbourg,12,55,Inside Sales Coordinator#Callahan#Laura
10680,Pavlova,2019-9-25 8:0,Old World Delicatessen,USA,Anchorage,50,17.45,Sales Representative#Davolio#Nancy
10680,Gorgonzola Telino,2019-9-25 6:24,Old World Delicatessen,USA,Anchorage,20,12.5,Sales Representative#Davolio#Nancy
10680,Singaporean Hokkien Fried Mee,2019-9-25 3:0,Old World Delicatessen,USA,Anchorage,40,14,Sales Representative#Davolio#Nancy
10681,Teatime Chocolate Biscuits,2019-9-25 18:48,Great Lakes Food Market,USA,Eugene,30,9.2,Sales Representative#Leverling#Janet
10681,Sir Rodney's Scones,2019-9-25 17:12,Great Lakes Food Market,USA,Eugene,12,10,Sales Representative#Leverling#Janet
10681,Wimmers gute Semmelkn?del,2019-9-26 11:48,Great Lakes Food Market,USA,Eugene,28,33.25,Sales Representative#Leverling#Janet
10682,Geitost,2019-9-25 19:48,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,30,2.5,Sales Representative#Leverling#Janet
10682,Louisiana Hot Spiced Okra,2019-9-26 12:36,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,4,17,Sales Representative#Leverling#Janet
10682,Rh?nbr?u Klosterbier,2019-9-26 7:48,Antonio Moreno Taquer?a,Mexico,M?xico D.F.,30,7.75,Sales Representative#Leverling#Janet
10683,Filo Mix,2019-9-27 5:12,Du monde entier,France,Nantes,9,7,"Vice President, Sales#Fuller#Andrew"
10684,Boston Crab Meat,2019-9-26 18:36,Ottilies K?seladen,Germany,K?ln,20,18.4,Sales Representative#Leverling#Janet
10684,Zaanse koeken,2019-9-27 2:12,Ottilies K?seladen,Germany,K?ln,40,9.5,Sales Representative#Leverling#Janet
10684,Camembert Pierrot,2019-9-27 4:0,Ottilies K?seladen,Germany,K?ln,30,34,Sales Representative#Leverling#Janet
10685,Ikura,2019-9-30 10:12,Gourmet Lanchonetes,Brazil,Campinas,20,31,Sales Representative#Peacock#Margaret
10685,Jack's New England Clam Chowder,2019-9-29 12:0,Gourmet Lanchonetes,Brazil,Campinas,4,9.65,Sales Representative#Peacock#Margaret
10685,Zaanse koeken,2019-9-29 14:36,Gourmet Lanchonetes,Brazil,Campinas,15,9.5,Sales Representative#Peacock#Margaret
10686,Alice Mutton,2019-10-1 0:12,Piccolo und mehr,Austria,Salzburg,30,39,"Vice President, Sales#Fuller#Andrew"
10686,Gumb?r Gummib?rchen,2019-10-1 1:12,Piccolo und mehr,Austria,Salzburg,15,31.23,"Vice President, Sales#Fuller#Andrew"
10687,Mishi Kobe Niku,2019-10-1 2:36,Hungry Owl All-Night Grocers,Ireland,Cork,50,97,Sales Representative#Dodsworth#Anne
10687,Th?ringer Rostbratwurst,2019-9-30 18:36,Hungry Owl All-Night Grocers,Ireland,Cork,10,123.79,Sales Representative#Dodsworth#Anne
10687,Inlagd Sill,2019-9-30 16:12,Hungry Owl All-Night Grocers,Ireland,Cork,6,19,Sales Representative#Dodsworth#Anne
10688,Ikura,2019-10-1 15:12,Vaffeljernet,Denmark,?rhus,18,31,Sales Representative#Peacock#Margaret
10688,R?ssle Sauerkraut,2019-10-2 10:36,Vaffeljernet,Denmark,?rhus,60,45.6,Sales Representative#Peacock#Margaret
10688,Sasquatch Ale,2019-10-1 16:48,Vaffeljernet,Denmark,?rhus,14,14,Sales Representative#Peacock#Margaret
10689,Chai,2019-10-1 22:24,Berglunds snabbk?p,Sweden,Lule?,35,18,Sales Representative#Davolio#Nancy
10690,Gnocchi di nonna Alice,2019-10-3 7:0,Hanari Carnes,Brazil,Rio de Janeiro,20,38,Sales Representative#Davolio#Nancy
10690,Original Frankfurter gr?ne So?e,2019-10-3 0:0,Hanari Carnes,Brazil,Rio de Janeiro,30,13,Sales Representative#Davolio#Nancy
10691,Chai,2019-10-3 17:24,QUICK-Stop,Germany,Cunewalde,30,18,"Vice President, Sales#Fuller#Andrew"
10691,Th?ringer Rostbratwurst,2019-10-4 7:24,QUICK-Stop,Germany,Cunewalde,40,123.79,"Vice President, Sales#Fuller#Andrew"
10691,Ipoh Coffee,2019-10-4 2:12,QUICK-Stop,Germany,Cunewalde,40,46,"Vice President, Sales#Fuller#Andrew"
10691,Gula Malacca,2019-10-4 8:24,QUICK-Stop,Germany,Cunewalde,24,19.45,"Vice President, Sales#Fuller#Andrew"
10691,Tarte au sucre,2019-10-3 23:0,QUICK-Stop,Germany,Cunewalde,48,49.3,"Vice President, Sales#Fuller#Andrew"
10692,Vegie-spread,2019-10-4 23:0,Alfreds Futterkiste,Germany,Berlin,20,43.9,Sales Representative#Peacock#Margaret
10693,Mishi Kobe Niku,2019-10-6 15:0,White Clover Markets,USA,Seattle,6,97,Sales Representative#Leverling#Janet
10693,Tourti?re,2019-10-6 6:24,White Clover Markets,USA,Seattle,60,7.45,Sales Representative#Leverling#Janet
10693,Gudbrandsdalsost,2019-10-6 18:36,White Clover Markets,USA,Seattle,30,36,Sales Representative#Leverling#Janet
10693,R?d Kaviar,2019-10-6 18:0,White Clover Markets,USA,Seattle,15,15,Sales Representative#Leverling#Janet
10694,Uncle Bob's Organic Dried Pears,2019-10-6 16:36,QUICK-Stop,Germany,Cunewalde,90,30,Inside Sales Coordinator#Callahan#Laura
10694,Raclette Courdavault,2019-10-7 12:24,QUICK-Stop,Germany,Cunewalde,25,55,Inside Sales Coordinator#Callahan#Laura
10694,Outback Lager,2019-10-6 4:48,QUICK-Stop,Germany,Cunewalde,50,15,Inside Sales Coordinator#Callahan#Laura
10695,Northwoods Cranberry Sauce,2019-10-7 20:12,Wilman Kala,Finland,Helsinki,10,40,Sales Representative#King#Robert
10695,Queso Manchego La Pastora,2019-10-7 18:12,Wilman Kala,Finland,Helsinki,4,38,Sales Representative#King#Robert
10695,Guaran? Fant?stica,2019-10-7 19:48,Wilman Kala,Finland,Helsinki,20,4.5,Sales Representative#King#Robert
10696,Alice Mutton,2019-10-8 3:0,White Clover Markets,USA,Seattle,20,39,Inside Sales Coordinator#Callahan#Laura
10696,Spegesild,2019-10-8 17:12,White Clover Markets,USA,Seattle,18,12,Inside Sales Coordinator#Callahan#Laura
10697,Teatime Chocolate Biscuits,2019-10-9 1:24,LINO-Delicateses,Venezuela,I. de Margarita,7,9.2,Sales Representative#Leverling#Janet
10697,Steeleye Stout,2019-10-9 1:12,LINO-Delicateses,Venezuela,I. de Margarita,9,18,Sales Representative#Leverling#Janet
10697,Escargots de Bourgogne,2019-10-8 10:12,LINO-Delicateses,Venezuela,I. de Margarita,30,13.25,Sales Representative#Leverling#Janet
10697,Outback Lager,2019-10-8 4:48,LINO-Delicateses,Venezuela,I. de Margarita,30,15,Sales Representative#Leverling#Janet
10698,Queso Cabrales,2019-10-10 4:48,Ernst Handel,Austria,Graz,15,21,Sales Representative#Peacock#Margaret
10698,Alice Mutton,2019-10-10 11:0,Ernst Handel,Austria,Graz,8,39,Sales Representative#Peacock#Margaret
10698,Th?ringer Rostbratwurst,2019-10-10 17:36,Ernst Handel,Austria,Graz,12,123.79,Sales Representative#Peacock#Margaret
10698,Louisiana Fiery Hot Pepper Sauce,2019-10-9 10:0,Ernst Handel,Austria,Graz,65,21.05,Sales Representative#Peacock#Margaret
10698,Outback Lager,2019-10-9 21:48,Ernst Handel,Austria,Graz,8,15,Sales Representative#Peacock#Margaret
10699,Zaanse koeken,2019-10-9 11:24,Morgenstern Gesundkost,Germany,Leipzig,12,9.5,Sales Representative#Leverling#Janet
10700,Chai,2019-10-10 18:12,Save-a-lot Markets,USA,Boise,5,18,Sales Representative#Leverling#Janet
10700,Sasquatch Ale,2019-10-11 2:0,Save-a-lot Markets,USA,Boise,12,14,Sales Representative#Leverling#Janet
10700,Scottish Longbreads,2019-10-11 2:36,Save-a-lot Markets,USA,Boise,40,12.5,Sales Representative#Leverling#Janet
10700,Flotemysost,2019-10-11 11:12,Save-a-lot Markets,USA,Boise,60,21.5,Sales Representative#Leverling#Janet
10701,Raclette Courdavault,2019-10-14 8:36,Hungry Owl All-Night Grocers,Ireland,Cork,42,55,Sales Representative#Suyama#Michael
10701,Flotemysost,2019-10-14 22:24,Hungry Owl All-Night Grocers,Ireland,Cork,20,21.5,Sales Representative#Suyama#Michael
10701,Lakkalik??ri,2019-10-14 2:0,Hungry Owl All-Night Grocers,Ireland,Cork,35,18,Sales Representative#Suyama#Michael
10702,Aniseed Syrup,2019-10-13 10:12,Alfreds Futterkiste,Germany,Berlin,6,10,Sales Representative#Peacock#Margaret
10702,Lakkalik??ri,2019-10-13 20:24,Alfreds Futterkiste,Germany,Berlin,15,18,Sales Representative#Peacock#Margaret
10703,Chang,2019-10-14 12:24,Folk och f? HB,Sweden,Br?cke,5,19,Sales Representative#Suyama#Michael
10703,Raclette Courdavault,2019-10-15 6:12,Folk och f? HB,Sweden,Br?cke,35,55,Sales Representative#Suyama#Michael
10703,R?d Kaviar,2019-10-15 18:0,Folk och f? HB,Sweden,Br?cke,35,15,Sales Representative#Suyama#Michael
10704,Chef Anton's Cajun Seasoning,2019-10-15 11:0,Queen Cozinha,Brazil,Sao Paulo,6,22,Sales Representative#Suyama#Michael
10704,Guaran? Fant?stica,2019-10-14 4:36,Queen Cozinha,Brazil,Sao Paulo,35,4.5,Sales Representative#Suyama#Michael
10704,Chocolade,2019-10-14 16:48,Queen Cozinha,Brazil,Sao Paulo,24,12.75,Sales Representative#Suyama#Michael
10705,Gorgonzola Telino,2019-10-16 14:36,HILARION-Abastos,Venezuela,San Crist?bal,20,12.5,Sales Representative#Dodsworth#Anne
10705,Mascarpone Fabioli,2019-10-16 1:0,HILARION-Abastos,Venezuela,San Crist?bal,4,32,Sales Representative#Dodsworth#Anne
10706,Pavlova,2019-10-16 12:12,Old World Delicatessen,USA,Anchorage,20,17.45,Inside Sales Coordinator#Callahan#Laura
10706,Ipoh Coffee,2019-10-16 17:0,Old World Delicatessen,USA,Anchorage,24,46,Inside Sales Coordinator#Callahan#Laura
10706,Raclette Courdavault,2019-10-16 14:24,Old World Delicatessen,USA,Anchorage,8,55,Inside Sales Coordinator#Callahan#Laura
10707,P?t? chinois,2019-10-16 9:24,Around the Horn,UK,Colchester,21,24,Sales Representative#Peacock#Margaret
10707,Ravioli Angelo,2019-10-17 1:36,Around the Horn,UK,Colchester,40,19.5,Sales Representative#Peacock#Margaret
10707,Outback Lager,2019-10-16 12:24,Around the Horn,UK,Colchester,28,15,Sales Representative#Peacock#Margaret
10708,Chef Anton's Gumbo Mix,2019-10-17 2:24,The Big Cheese,USA,Portland,4,21.35,Sales Representative#Suyama#Michael
10708,Inlagd Sill,2019-10-17 12:24,The Big Cheese,USA,Portland,5,19,Sales Representative#Suyama#Michael
10709,Northwoods Cranberry Sauce,2019-10-18 11:12,Gourmet Lanchonetes,Brazil,Campinas,40,40,Sales Representative#Davolio#Nancy
10709,Manjimup Dried Apples,2019-10-18 8:24,Gourmet Lanchonetes,Brazil,Campinas,28,53,Sales Representative#Davolio#Nancy
10709,Camembert Pierrot,2019-10-17 8:48,Gourmet Lanchonetes,Brazil,Campinas,10,34,Sales Representative#Davolio#Nancy
10710,Teatime Chocolate Biscuits,2019-10-20 15:48,Franchi S.p.A.,Italy,Torino,5,9.2,Sales Representative#Davolio#Nancy
10710,Zaanse koeken,2019-10-21 0:24,Franchi S.p.A.,Italy,Torino,5,9.5,Sales Representative#Davolio#Nancy
10711,Teatime Chocolate Biscuits,2019-10-22 2:0,Save-a-lot Markets,USA,Boise,12,9.2,Sales Manager#Buchanan#Steven
10711,Jack's New England Clam Chowder,2019-10-21 20:12,Save-a-lot Markets,USA,Boise,42,9.65,Sales Manager#Buchanan#Steven
10711,Perth Pasties,2019-10-21 9:0,Save-a-lot Markets,USA,Boise,120,32.8,Sales Manager#Buchanan#Steven
10712,Perth Pasties,2019-10-22 12:36,Hungry Owl All-Night Grocers,Ireland,Cork,3,32.8,Sales Representative#Leverling#Janet
10712,Gnocchi di nonna Alice,2019-10-22 15:48,Hungry Owl All-Night Grocers,Ireland,Cork,30,38,Sales Representative#Leverling#Janet
10713,Ikura,2019-10-22 15:48,Save-a-lot Markets,USA,Boise,18,31,Sales Representative#Davolio#Nancy
10713,Gumb?r Gummib?rchen,2019-10-23 8:12,Save-a-lot Markets,USA,Boise,30,31.23,Sales Representative#Davolio#Nancy
10713,Rogede sild,2019-10-22 19:48,Save-a-lot Markets,USA,Boise,110,9.5,Sales Representative#Davolio#Nancy
10713,Spegesild,2019-10-23 8:24,Save-a-lot Markets,USA,Boise,24,12,Sales Representative#Davolio#Nancy
10714,Chang,2019-10-22 6:12,Save-a-lot Markets,USA,Boise,30,19,Sales Manager#Buchanan#Steven
10714,Alice Mutton,2019-10-22 22:0,Save-a-lot Markets,USA,Boise,27,39,Sales Manager#Buchanan#Steven
10714,Zaanse koeken,2019-10-23 14:12,Save-a-lot Markets,USA,Boise,50,9.5,Sales Manager#Buchanan#Steven
10714,Gnocchi di nonna Alice,2019-10-23 0:12,Save-a-lot Markets,USA,Boise,18,38,Sales Manager#Buchanan#Steven
10714,Escargots de Bourgogne,2019-10-22 20:0,Save-a-lot Markets,USA,Boise,12,13.25,Sales Manager#Buchanan#Steven
10715,Ikura,2019-10-24 3:48,Bon app',France,Marseille,21,31,Sales Representative#Leverling#Janet
10715,Flotemysost,2019-10-23 18:12,Bon app',France,Marseille,30,21.5,Sales Representative#Leverling#Janet
